1,0,4725,25,250,0,0
251,0.17096,4703,26,248,0,0
501,0.34346,4686,26,247,0,0
751,0.50493,4664,26,247,0,0
1001,0.65997,4644,25,248,0,0
1251,0.81646,4603,26,248,0,0
1501,0.97481,4586,27,252,0,0
1751,1.1451,4538,27,250,0,0
2001,1.3253,4524,28,245,0,0
2251,1.5082,4499,28,246,0,0
2501,1.6805,4496,29,246,0,0
2751,1.8329,4473,29,247,0,0
3001,1.9998,4459,28,246,0,0
3251,2.1933,4423,26,248,0,0
3501,2.3673,4399,28,254,0,0
3751,2.5447,4364,29,258,0,0
4001,2.7327,4346,29,260,0,0
4251,2.8936,4306,28,255,0,0
4501,3.0671,4294,27,258,0,0
4751,3.2507,4277,27,261,0,0
5001,3.4591,4220,29,262,0,0
5251,3.6363,4208,28,259,0,0
5501,3.8123,4169,27,263,0,0
5751,3.9951,4142,27,258,0,0
6001,4.1588,4123,26,258,0,0
6251,4.3285,4096,26,253,0,0
6501,4.5314,4059,26,254,0,0
6751,4.7452,4068,26,263,0,0
7001,4.9418,4037,27,259,0,0
7251,5.1314,3994,27,260,0,0
7501,5.3352,3982,27,264,0,0
7751,5.5137,3964,29,260,0,0
8001,5.7098,3935,29,255,0,0
8251,5.9122,3939,29,255,0,0
8501,6.0951,3938,28,253,0,0
8751,6.2836,3918,28,253,0,0
9001,6.4755,3891,29,253,0,0
9251,6.6679,3884,29,256,0,0
9501,6.8473,3852,28,261,0,0
9751,7.0429,3829,28,258,0,0
10001,7.2243,3819,28,256,0,0
10251,7.4205,3811,29,255,0,0
10501,7.6105,3792,29,254,0,0
10751,7.8222,3769,29,251,0,0
11001,8.0209,3728,31,244,0,0
11251,8.1971,3722,31,248,0,0
11501,8.39,3705,32,250,0,0
11751,8.6032,3671,33,249,0,0
12001,8.8103,3650,31,258,0,0
12251,9.015,3628,29,262,0,0
12501,9.2333,3621,29,261,0,0
12751,9.4527,3593,28,262,0,0
13001,9.6629,3568,28,257,0,0
13251,9.8937,3544,28,265,0,0
13501,10.115,3523,27,267,0,0
13751,10.321,3500,26,273,0,0
14001,10.523,3484,25,278,0,0
14251,10.737,3486,25,284,0,0
14501,10.951,3469,26,282,0,0
14751,11.177,3458,26,281,0,0
15001,11.393,3446,23,276,0,0
15251,11.645,3442,24,281,0,0
15501,11.845,3414,24,277,0,0
15751,12.048,3377,24,280,0,0
16001,12.268,3340,23,278,0,0
16251,12.485,3324,22,279,0,0
16501,12.727,3296,24,277,0,0
16751,12.961,3282,23,280,0,0
17001,13.187,3236,22,279,0,0
17251,13.401,3214,23,278,0,0
17501,13.659,3194,21,276,0,0
17751,13.905,3166,20,287,0,0
18001,14.141,3143,18,284,0,0
18251,14.372,3124,18,285,0,0
18501,14.59,3107,19,283,0,0
18751,14.824,3094,20,279,0,0
19001,15.071,3081,20,284,0,0
19251,15.327,3041,20,286,0,0
19501,15.601,3043,21,285,0,0
19751,15.838,3014,21,284,0,0
20001,16.09,2996,23,288,0,0
20251,16.345,2991,26,294,0,0
20501,16.595,2986,25,286,0,0
20751,16.819,2991,26,284,0,0
21001,17.054,2996,26,285,0,0
21251,17.281,2955,26,288,0,0
21501,17.531,2909,26,292,0,0
21751,17.764,2907,24,284,0,0
22001,18.001,2859,25,277,0,0
22251,18.259,2834,26,281,0,0
22501,18.53,2820,27,284,0,0
22751,18.832,2776,28,273,0,0
23001,19.101,2779,29,279,0,0
23251,19.364,2755,28,286,0,0
23501,19.658,2740,29,290,0,0
23751,19.926,2739,29,287,0,0
24001,20.184,2709,30,286,0,0
24251,20.459,2698,28,289,0,0
24501,20.742,2676,27,290,0,0
24751,21.01,2664,27,294,0,0
25001,21.271,2657,31,301,0,0
25251,21.526,2616,32,295,0,0
25501,21.813,2593,34,294,0,0
25751,22.088,2569,34,294,0,0
26001,22.364,2557,33,297,0,0
26251,22.634,2551,30,296,0,0
26501,22.919,2542,29,302,0,0
26751,23.214,2519,28,300,0,0
27001,23.496,2508,28,301,0,0
27251,23.793,2509,26,294,0,0
27501,24.062,2496,26,301,0,0
27751,24.359,2468,25,298,0,0
28001,24.662,2447,26,304,0,0
28251,24.948,2431,26,308,0,0
28501,25.23,2376,27,314,0,0
28751,25.536,2346,32,315,0,0
29001,25.854,2293,30,326,0,0
29251,26.193,2276,31,332,0,0
29501,26.546,2246,28,339,0,0
29751,26.827,2211,27,345,0,0
30001,27.148,2230,25,338,0,0
30251,27.495,2224,25,342,0,0
30501,27.836,2214,25,344,0,0
30751,28.143,2219,25,345,0,0
31001,28.502,2200,26,351,0,0
31251,28.824,2154,25,356,0,0
31501,29.142,2115,25,365,0,0
31751,29.447,2082,25,368,0,0
32001,29.766,2050,24,373,0,0
32251,30.112,2063,24,372,0,0
32501,30.463,2057,28,380,0,0
32751,30.788,2062,28,379,0,0
33001,31.116,2061,29,383,0,0
33251,31.45,2040,29,390,0,0
33501,31.759,2041,31,395,0,0
33751,32.083,2022,34,393,0,0
34001,32.412,1999,32,394,0,0
34251,32.77,1977,32,390,0,0
34501,33.13,1965,31,385,0,0
34751,33.44,1965,31,391,0,0
35001,33.833,1942,32,393,0,0
35251,34.182,1918,33,390,0,0
35501,34.534,1895,34,390,0,0
35751,34.91,1877,36,396,0,0
36001,35.252,1833,36,394,0,0
36251,35.603,1813,35,399,0,0
36501,36.025,1809,36,396,0,0
36751,36.388,1793,34,396,0,0
37001,36.769,1778,35,406,0,0
37251,37.133,1763,37,413,0,0
37501,37.504,1741,39,409,0,0
37751,37.894,1709,37,413,0,0
38001,38.277,1704,34,417,0,0
38251,38.647,1685,35,413,0,0
38501,39.069,1634,37,402,0,0
38751,39.473,1609,38,410,0,0
39001,39.904,1597,39,401,0,0
39251,40.313,1565,41,401,0,0
39501,40.695,1557,38,406,0,0
39751,41.146,1519,39,403,0,0
40001,41.609,1494,38,411,0,0
40251,42.02,1478,40,409,0,0
40501,42.457,1472,38,407,0,0
40751,42.899,1455,38,414,0,0
41001,43.319,1433,40,418,0,0
41251,43.755,1404,42,419,0,0
41501,44.149,1388,39,420,0,0
41751,44.641,1380,35,414,0,0
42001,45.077,1347,36,410,0,0
42251,45.565,1312,37,400,0,0
42501,46.056,1285,37,411,0,0
42751,46.547,1286,41,420,0,0
43001,47.104,1239,41,425,0,0
43251,47.607,1190,37,432,0,0
43501,48.115,1165,36,438,0,0
43751,48.637,1148,38,445,0,0
44001,49.223,1116,36,439,0,0
44251,49.695,1103,36,434,0,0
44501,50.26,1071,40,430,0,0
44751,50.805,1051,38,432,0,0
45001,51.378,1032,33,444,0,0
45251,51.879,1012,32,437,0,0
45501,52.43,1012,33,430,0,0
45751,53.03,983,31,431,0,0
46001,53.601,956,33,422,0,0
46251,54.206,919,27,417,0,0
46501,54.8,907,29,411,0,0
46751,55.45,894,28,423,0,0
47001,56.102,882,30,425,0,0
47251,56.775,875,28,412,0,0
47501,57.425,870,30,413,0,0
47751,58.051,864,31,410,0,0
48001,58.666,842,37,414,0,0
48251,59.359,829,34,426,0,0
48501,59.994,810,31,436,0,0
48751,60.592,792,28,425,0,0
49001,61.337,758,31,432,0,0
49251,62.035,736,33,422,0,0
49501,62.738,718,35,426,0,0
49751,63.495,707,36,432,0,0
50001,64.191,697,34,448,0,0
50251,64.845,700,35,444,0,0
50501,65.555,690,34,467,0,0
50751,66.244,672,34,463,0,0
51001,66.92,637,40,466,0,0
51251,67.683,603,42,486,0,0
51501,68.394,590,43,496,0,0
51751,69.165,578,50,501,0,0
52001,69.898,562,52,515,0,0
52251,70.694,550,50,533,0,0
52501,71.44,552,50,547,0,0
52751,72.26,554,57,548,0,0
53001,73.022,541,61,553,0,0
53251,73.742,535,60,548,0,0
53501,74.494,514,58,549,0,0
53751,75.274,513,61,567,0,0
54001,76.024,509,57,565,0,0
54251,76.735,501,57,555,0,0
54501,77.504,504,55,570,0,0
54751,78.24,501,56,560,0,0
55001,79.001,505,55,573,0,0
55251,79.755,492,57,580,0,0
55501,80.517,483,54,588,0,0
55751,81.244,468,55,576,0,0
56001,82.072,483,56,590,0,0
56251,82.847,468,57,590,0,0
56501,83.601,435,61,611,0,0
56751,84.403,455,63,619,0,0
57001,85.173,430,66,621,0,0
57251,85.917,425,61,633,0,0
57501,86.649,417,60,642,0,0
57751,87.383,409,57,643,0,0
58001,88.236,404,57,636,0,0
58251,88.977,387,53,629,0,0
58501,89.806,381,50,632,0,0
58751,90.601,392,53,624,0,0
59001,91.411,374,57,634,0,0
59251,92.154,382,56,633,0,0
59501,93.054,367,59,651,0,0
59751,93.89,350,55,648,0,0
60001,94.682,344,52,677,0,0
60251,95.554,333,56,664,0,0
60501,96.346,333,59,687,0,0
60751,97.193,336,62,687,0,0
61001,98.018,323,62,704,0,0
61251,98.975,315,57,709,0,0
61501,99.839,313,65,703,0,0
61751,100.69,299,69,689,0,0
62001,101.61,300,68,669,0,0
62251,102.48,290,66,667,0,0
62501,103.43,275,64,680,0,0
62751,104.27,271,67,703,0,0
63001,105.15,265,71,699,0,0
63251,106.02,266,71,724,0,0
63501,106.83,260,77,728,0,0
63751,107.65,265,80,736,0,0
64001,108.57,253,75,733,0,0
64251,109.34,245,69,749,0,0
64501,110.16,253,73,771,0,0
64751,110.94,246,73,788,0,0
65001,111.75,224,77,796,0,0
65251,112.57,212,72,779,0,0
65501,113.41,214,68,791,0,0
65751,114.26,209,68,800,0,0
66001,115.11,189,66,820,0,0
66251,115.93,185,68,816,0,0
66501,116.67,178,70,835,0,0
66751,117.47,175,67,849,0,0
67001,118.35,170,68,855,0,0
67251,119.25,167,76,884,0,0
67501,120.06,156,80,895,0,0
67751,120.9,152,81,900,0,0
68001,121.7,143,77,917,0,0
68251,122.55,139,84,920,0,0
68501,123.45,124,82,911,0,0
68751,124.27,123,83,941,0,0
69001,125.11,114,82,941,0,0
69251,125.83,111,80,940,0,0
69501,126.68,102,80,961,0,0
69751,127.51,104,78,971,0,0
70001,128.37,109,75,979,0,0
70251,129.23,105,74,966,0,0
70501,129.95,101,73,969,0,0
70751,130.74,100,72,979,0,0
71001,131.59,91,75,987,0,0
71251,132.39,84,74,1003,0,0
71501,133.12,86,73,1012,0,0
71751,133.84,86,78,1035,0,0
72001,134.61,81,81,1033,0,0
72251,135.34,77,89,1033,0,0
72501,136.07,66,88,1033,0,0
72751,136.82,70,94,1057,0,0
73001,137.56,71,100,1046,0,0
73251,138.39,63,102,1050,0,0
73501,139.17,65,98,1036,0,0
73751,140.02,60,95,1056,0,0
74001,140.76,62,89,1072,0,0
74251,141.59,58,86,1087,0,0
74501,142.31,63,90,1088,0,0
74751,142.98,57,88,1092,0,0
75001,143.74,54,89,1100,0,0
75251,144.46,53,87,1107,0,0
75501,145.18,45,92,1112,0,0
75751,145.94,40,86,1123,0,0
76001,146.67,41,85,1165,0,0
76251,147.34,37,87,1191,0,0
76501,148.07,40,90,1179,0,0
76751,148.74,41,85,1217,0,0
77001,149.42,37,84,1240,0,0
77251,150.15,32,86,1267,0,0
77501,150.83,29,88,1288,0,0
77751,151.44,27,89,1301,0,0
78001,152.11,31,93,1329,0,0
78251,152.71,32,93,1330,0,0
78501,153.28,33,100,1330,0,0
78751,153.94,34,106,1321,0,0
79001,154.57,32,103,1334,0,0
79251,155.19,32,109,1328,0,0
79501,155.85,27,107,1345,0,0
79751,156.53,28,108,1365,0,0
80001,157.1,27,117,1361,0,0
80251,157.77,26,125,1368,0,0
80501,158.39,28,126,1365,0,0
80751,159.02,30,126,1371,0,0
81001,159.63,31,125,1407,0,0
81251,160.25,31,119,1419,0,0
81501,160.87,32,125,1418,0,0
81751,161.46,30,123,1438,0,0
82001,162.06,29,123,1447,0,0
82251,162.61,27,125,1465,0,0
82501,163.18,26,132,1483,0,0
82751,163.8,25,133,1471,0,0
83001,164.36,25,132,1472,0,0
83251,164.92,24,132,1469,0,0
83501,165.49,25,139,1461,0,0
83751,166.11,27,142,1460,0,0
84001,166.74,25,144,1476,0,0
84251,167.25,24,148,1529,0,0
